Time [s],MIDI IN 2-Piano,MIDI IN 3-PC,MIDI OUT 2-Synth,MIDI OUT 3-No Load,Channel 4,Channel 5,Channel 6,Channel 7
9.874054000,1,0,1,1,1,1,1,1
9.874059000,1,1,1,1,1,1,1,1
9.874116000,1,1,0,1,1,1,1,1
9.874122000,1,0,0,1,1,1,1,1
9.874147000,1,0,1,1,1,1,1,1
9.874155000,1,1,1,1,1,1,1,1
9.874213000,1,1,0,1,1,1,1,1
9.874244000,1,1,1,1,1,1,1,1
9.874251000,1,0,1,1,1,1,1,1
9.874275000,1,0,0,1,1,1,1,1
9.874476000,1,1,0,1,1,1,1,1
9.874500000,1,1,1,1,1,1,1,1
9.874507000,1,0,1,1,1,1,1,1
9.874531000,1,0,0,1,1,1,1,1
9.874540000,1,1,0,1,1,1,1,1
9.874603000,1,0,0,1,1,1,1,1
9.874821000,1,0,1,1,1,1,1,1
9.874892000,1,1,1,1,1,1,1,1
9.874949000,1,1,0,1,1,1,1,1
9.874955000,1,0,0,1,1,1,1,1
9.874984000,1,0,1,1,1,1,1,1
9.874988000,1,1,1,1,1,1,1,1
9.875015000,1,1,0,1,1,1,1,1
9.875019000,1,0,0,1,1,1,1,1
9.875112000,1,0,1,1,1,1,1,1
9.875116000,1,1,1,1,1,1,1,1
9.875174000,1,1,0,1,1,1,1,1
9.875179000,1,0,0,1,1,1,1,1
9.875205000,1,0,1,1,1,1,1,1
9.875212000,1,1,1,1,1,1,1,1
9.875271000,1,1,0,1,1,1,1,1
9.875308000,1,0,0,1,1,1,1,1
9.875341000,1,1,0,1,1,1,1,1
9.875372000,1,0,0,1,1,1,1,1
9.875437000,1,1,0,1,1,1,1,1
9.875495000,1,1,1,1,1,1,1,1
9.875526000,1,1,0,1,1,1,1,1
9.875557000,1,1,1,1,1,1,1,1
9.875564000,1,0,1,1,1,1,1,1
9.875588000,1,0,0,1,1,1,1,1
9.875597000,1,1,0,1,1,1,1,1
9.875660000,1,0,0,1,1,1,1,1
9.875879000,1,0,1,1,1,1,1,1
9.875949000,1,1,1,1,1,1,1,1
9.876011000,1,1,0,1,1,1,1,1
9.876012000,1,0,0,1,1,1,1,1
9.876042000,1,0,1,1,1,1,1,1
9.876073000,1,0,0,1,1,1,1,1
9.876077000,1,1,0,1,1,1,1,1
9.876108000,1,0,0,1,1,1,1,1
9.876169000,1,0,1,1,1,1,1,1
9.876205000,1,1,1,1,1,1,1,1
9.876231000,1,1,0,1,1,1,1,1
9.876266000,1,1,1,1,1,1,1,1
9.876328000,1,1,0,1,1,1,1,1
9.876359000,1,1,1,1,1,1,1,1
9.876365000,1,0,1,1,1,1,1,1
9.876394000,1,0,0,1,1,1,1,1
9.876456000,1,0,1,1,1,1,1,1
9.876584000,1,0,0,1,1,1,1,1
9.876615000,1,0,1,1,1,1,1,1
9.876650000,1,0,0,1,1,1,1,1
9.876654000,1,1,0,1,1,1,1,1
9.876717000,1,0,0,1,1,1,1,1
9.876936000,1,0,1,1,1,1,1,1
9.876942000,1,1,1,1,1,1,1,1
9.876973000,1,0,1,1,1,1,1,1
9.877006000,1,1,1,1,1,1,1,1
9.877064000,1,1,0,1,1,1,1,1
9.877069000,1,0,0,1,1,1,1,1
9.877130000,1,0,1,1,1,1,1,1
9.877134000,1,1,1,1,1,1,1,1
9.877161000,1,1,0,1,1,1,1,1
9.877165000,1,0,0,1,1,1,1,1
9.877230000,1,1,0,1,1,1,1,1
9.877258000,1,1,1,1,1,1,1,1
9.877293000,1,0,1,1,1,1,1,1
9.877326000,1,1,1,1,1,1,1,1
9.877386000,1,1,0,1,1,1,1,1
9.877422000,1,0,0,1,1,1,1,1
9.877455000,1,1,0,1,1,1,1,1
9.877486000,1,0,0,1,1,1,1,1
9.877672000,1,0,1,1,1,1,1,1
9.877703000,1,0,0,1,1,1,1,1
9.877711000,1,1,0,1,1,1,1,1
9.877774000,1,0,0,1,1,1,1,1
9.877928000,1,0,1,1,1,1,1,1
9.877963000,1,0,0,1,1,1,1,1
9.877994000,1,0,1,1,1,1,1,1
9.878063000,1,1,1,1,1,1,1,1
9.878122000,1,1,0,1,1,1,1,1
9.878126000,1,0,0,1,1,1,1,1
9.878188000,1,0,1,1,1,1,1,1
9.878191000,1,1,1,1,1,1,1,1
9.878218000,1,1,0,1,1,1,1,1
9.878222000,1,0,0,1,1,1,1,1
9.878284000,1,0,1,1,1,1,1,1
9.878287000,1,1,1,1,1,1,1,1
9.878346000,1,1,0,1,1,1,1,1
9.878350000,1,0,0,1,1,1,1,1
9.878377000,1,0,1,1,1,1,1,1
9.878383000,1,1,1,1,1,1,1,1
9.878443000,1,1,0,1,1,1,1,1
9.878474000,1,1,1,1,1,1,1,1
9.878479000,1,0,1,1,1,1,1,1
9.878505000,1,0,0,1,1,1,1,1
9.878704000,1,1,0,1,1,1,1,1
9.878730000,1,1,1,1,1,1,1,1
9.878735000,1,0,1,1,1,1,1,1
9.878761000,1,0,0,1,1,1,1,1
9.878768000,1,1,0,1,1,1,1,1
9.878831000,1,0,0,1,1,1,1,1
9.879051000,1,0,1,1,1,1,1,1
9.879120000,1,1,1,1,1,1,1,1
9.879179000,1,1,0,1,1,1,1,1
9.879183000,1,0,0,1,1,1,1,1
9.879245000,1,0,1,1,1,1,1,1
9.879248000,1,1,1,1,1,1,1,1
9.879276000,1,1,0,1,1,1,1,1
9.879279000,1,0,0,1,1,1,1,1
9.879342000,1,0,1,1,1,1,1,1
9.879344000,1,1,1,1,1,1,1,1
9.879404000,1,1,0,1,1,1,1,1
9.879407000,1,0,0,1,1,1,1,1
9.879435000,1,0,1,1,1,1,1,1
9.879440000,1,1,1,1,1,1,1,1
9.879501000,1,1,0,1,1,1,1,1
9.879536000,1,0,0,1,1,1,1,1
9.879569000,1,1,0,1,1,1,1,1
9.879600000,1,0,0,1,1,1,1,1
9.879665000,1,1,0,1,1,1,1,1
9.879725000,1,1,1,1,1,1,1,1
9.879756000,1,1,0,1,1,1,1,1
9.879787000,1,1,1,1,1,1,1,1
9.879792000,1,0,1,1,1,1,1,1
9.879818000,1,0,0,1,1,1,1,1
9.879825000,1,1,0,1,1,1,1,1
9.879888000,1,0,0,1,1,1,1,1
9.880109000,1,0,1,1,1,1,1,1
9.880177000,1,1,1,1,1,1,1,1
9.880240000,1,0,0,1,1,1,1,1
9.880273000,1,1,0,1,1,1,1,1
9.880302000,1,1,1,1,1,1,1,1
9.880333000,1,1,0,1,1,1,1,1
9.880336000,1,0,0,1,1,1,1,1
9.880399000,1,0,1,1,1,1,1,1
9.880433000,1,1,1,1,1,1,1,1
9.880461000,1,1,0,1,1,1,1,1
9.880496000,1,1,1,1,1,1,1,1
9.880558000,1,1,0,1,1,1,1,1
9.880589000,1,1,1,1,1,1,1,1
9.880593000,1,0,1,1,1,1,1,1
9.880624000,1,0,0,1,1,1,1,1
9.880686000,1,0,1,1,1,1,1,1
9.880814000,1,0,0,1,1,1,1,1
9.880845000,1,0,1,1,1,1,1,1
9.880880000,1,0,0,1,1,1,1,1
9.880882000,1,1,0,1,1,1,1,1
9.880945000,1,0,0,1,1,1,1,1
9.881166000,1,0,1,1,1,1,1,1
9.881170000,1,1,1,1,1,1,1,1
9.881201000,1,0,1,1,1,1,1,1
9.881234000,1,1,1,1,1,1,1,1
9.881290000,1,1,0,1,1,1,1,1
9.881297000,1,0,0,1,1,1,1,1
9.881325000,1,0,1,1,1,1,1,1
9.881330000,1,1,1,1,1,1,1,1
9.881387000,1,1,0,1,1,1,1,1
9.881393000,1,0,0,1,1,1,1,1
9.881458000,1,1,0,1,1,1,1,1
9.881484000,1,1,1,1,1,1,1,1
9.881521000,1,0,1,1,1,1,1,1
9.881554000,1,1,1,1,1,1,1,1
9.881612000,1,1,0,1,1,1,1,1
9.881650000,1,0,0,1,1,1,1,1
9.881683000,1,1,0,1,1,1,1,1
9.881714000,1,0,0,1,1,1,1,1
9.881898000,1,0,1,1,1,1,1,1
9.881929000,1,0,0,1,1,1,1,1
9.881939000,1,1,0,1,1,1,1,1
9.882002000,1,0,0,1,1,1,1,1
9.882154000,1,0,1,1,1,1,1,1
9.882189000,1,0,0,1,1,1,1,1
9.882220000,1,0,1,1,1,1,1,1
9.882291000,1,1,1,1,1,1,1,1
9.882352000,1,1,0,1,1,1,1,1
9.882354000,1,0,0,1,1,1,1,1
9.882383000,1,0,1,1,1,1,1,1
9.882387000,1,1,1,1,1,1,1,1
9.882445000,1,1,0,1,1,1,1,1
9.882450000,1,0,0,1,1,1,1,1
9.882510000,1,0,1,1,1,1,1,1
9.882515000,1,1,1,1,1,1,1,1
9.882572000,1,1,0,1,1,1,1,1
9.882578000,1,0,0,1,1,1,1,1
9.882607000,1,0,1,1,1,1,1,1
9.882611000,1,1,1,1,1,1,1,1
9.882669000,1,1,0,1,1,1,1,1
9.882700000,1,1,1,1,1,1,1,1
9.882707000,1,0,1,1,1,1,1,1
9.882735000,1,0,0,1,1,1,1,1
9.882932000,1,1,0,1,1,1,1,1
9.882960000,1,1,1,1,1,1,1,1
9.882963000,1,0,1,1,1,1,1,1
9.882991000,1,0,0,1,1,1,1,1
9.882996000,1,1,0,1,1,1,1,1
9.883059000,1,0,0,1,1,1,1,1
9.883277000,1,0,1,1,1,1,1,1
9.883348000,1,1,1,1,1,1,1,1
9.883405000,1,1,0,1,1,1,1,1
9.883411000,1,0,0,1,1,1,1,1
9.883440000,1,0,1,1,1,1,1,1
9.883444000,1,1,1,1,1,1,1,1
9.883502000,1,1,0,1,1,1,1,1
9.883507000,1,0,0,1,1,1,1,1
9.883568000,1,0,1,1,1,1,1,1
9.883572000,1,1,1,1,1,1,1,1
9.883630000,1,1,0,1,1,1,1,1
9.883635000,1,0,0,1,1,1,1,1
9.883661000,1,0,1,1,1,1,1,1
9.883668000,1,1,1,1,1,1,1,1
9.883727000,1,1,0,1,1,1,1,1
9.883764000,1,0,0,1,1,1,1,1
9.883797000,1,1,0,1,1,1,1,1
9.883828000,1,0,0,1,1,1,1,1
9.883893000,1,1,0,1,1,1,1,1
9.883951000,1,1,1,1,1,1,1,1
9.883982000,1,1,0,1,1,1,1,1
9.884013000,1,1,1,1,1,1,1,1
9.884020000,1,0,1,1,1,1,1,1
9.884044000,1,0,0,1,1,1,1,1
9.884053000,1,1,0,1,1,1,1,1
9.884116000,1,0,0,1,1,1,1,1
9.884335000,1,0,1,1,1,1,1,1
9.884405000,1,1,1,1,1,1,1,1
9.884463000,1,1,0,1,1,1,1,1
9.884468000,1,0,0,1,1,1,1,1
9.884498000,1,0,1,1,1,1,1,1
9.884560000,1,0,0,1,1,1,1,1
9.884565000,1,1,0,1,1,1,1,1
9.884596000,1,0,0,1,1,1,1,1
9.884625000,1,0,1,1,1,1,1,1
9.884661000,1,1,1,1,1,1,1,1
9.884687000,1,1,0,1,1,1,1,1
9.884718000,1,1,1,1,1,1,1,1
9.884784000,1,1,0,1,1,1,1,1
9.884815000,1,1,1,1,1,1,1,1
9.884821000,1,0,1,1,1,1,1,1
9.884846000,1,0,0,1,1,1,1,1
9.884912000,1,0,1,1,1,1,1,1
9.885040000,1,0,0,1,1,1,1,1
9.885071000,1,0,1,1,1,1,1,1
9.885102000,1,0,0,1,1,1,1,1
9.885110000,1,1,0,1,1,1,1,1
9.885173000,1,0,0,1,1,1,1,1
9.885392000,1,0,1,1,1,1,1,1
9.885398000,1,1,1,1,1,1,1,1
9.885429000,1,0,1,1,1,1,1,1
9.885462000,1,1,1,1,1,1,1,1
9.885520000,1,1,0,1,1,1,1,1
9.885525000,1,0,0,1,1,1,1,1
9.885617000,1,0,1,1,1,1,1,1
9.885622000,1,1,1,1,1,1,1,1
9.885648000,1,1,0,1,1,1,1,1
9.885653000,1,0,0,1,1,1,1,1
9.885686000,1,1,0,1,1,1,1,1
9.885714000,1,1,1,1,1,1,1,1
9.885749000,1,0,1,1,1,1,1,1
9.885782000,1,1,1,1,1,1,1,1
9.885842000,1,1,0,1,1,1,1,1
9.885878000,1,0,0,1,1,1,1,1
9.885911000,1,1,0,1,1,1,1,1
9.885942000,1,0,0,1,1,1,1,1
9.886128000,1,0,1,1,1,1,1,1
9.886159000,1,0,0,1,1,1,1,1
9.886167000,1,1,0,1,1,1,1,1
9.886230000,1,0,0,1,1,1,1,1
9.886384000,1,0,1,1,1,1,1,1
9.886419000,1,0,0,1,1,1,1,1
9.886450000,1,0,1,1,1,1,1,1
9.886519000,1,1,1,1,1,1,1,1
9.886582000,1,0,0,1,1,1,1,1
9.886678000,1,0,1,1,1,1,1,1
9.886679000,1,1,1,1,1,1,1,1
9.886709000,1,1,0,1,1,1,1,1
9.886710000,1,0,0,1,1,1,1,1
9.886740000,1,0,1,1,1,1,1,1
9.886743000,1,1,1,1,1,1,1,1
9.886806000,1,0,0,1,1,1,1,1
9.886837000,1,0,1,1,1,1,1,1
9.886839000,1,1,1,1,1,1,1,1
9.886903000,1,1,0,1,1,1,1,1
9.886934000,1,1,1,1,1,1,1,1
9.886935000,1,0,1,1,1,1,1,1
9.886965000,1,0,0,1,1,1,1,1
9.887160000,1,1,0,1,1,1,1,1
9.887190000,1,1,1,1,1,1,1,1
9.887191000,1,0,1,1,1,1,1,1
9.887221000,1,0,0,1,1,1,1,1
9.887224000,1,1,0,1,1,1,1,1
9.887287000,1,0,0,1,1,1,1,1
9.887507000,1,0,1,1,1,1,1,1
9.887576000,1,1,1,1,1,1,1,1
9.887635000,1,1,0,1,1,1,1,1
9.887639000,1,0,0,1,1,1,1,1
9.887732000,1,0,1,1,1,1,1,1
9.887736000,1,1,1,1,1,1,1,1
9.887763000,1,1,0,1,1,1,1,1
9.887767000,1,0,0,1,1,1,1,1
9.887798000,1,0,1,1,1,1,1,1
9.887800000,1,1,1,1,1,1,1,1
9.887860000,1,1,0,1,1,1,1,1
9.887863000,1,0,0,1,1,1,1,1
9.887891000,1,0,1,1,1,1,1,1
9.887896000,1,1,1,1,1,1,1,1
9.887957000,1,1,0,1,1,1,1,1
9.887992000,1,0,0,1,1,1,1,1
9.888025000,1,1,0,1,1,1,1,1
9.888056000,1,0,0,1,1,1,1,1
9.888121000,1,1,0,1,1,1,1,1
9.888181000,1,1,1,1,1,1,1,1
9.888212000,1,1,0,1,1,1,1,1
9.888243000,1,1,1,1,1,1,1,1
9.888248000,1,0,1,1,1,1,1,1
9.888278000,1,0,0,1,1,1,1,1
9.888281000,1,1,0,1,1,1,1,1
9.888344000,1,0,0,1,1,1,1,1
9.888565000,1,0,1,1,1,1,1,1
9.888633000,1,1,1,1,1,1,1,1
9.888693000,1,1,0,1,1,1,1,1
9.888696000,1,0,0,1,1,1,1,1
9.888729000,1,1,0,1,1,1,1,1
9.888760000,1,0,0,1,1,1,1,1
9.888789000,1,0,1,1,1,1,1,1
9.888793000,1,1,1,1,1,1,1,1
9.888820000,1,1,0,1,1,1,1,1
9.888824000,1,0,0,1,1,1,1,1
9.888855000,1,0,1,1,1,1,1,1
9.888889000,1,1,1,1,1,1,1,1
9.888917000,1,1,0,1,1,1,1,1
9.888948000,1,1,1,1,1,1,1,1
9.889014000,1,1,0,1,1,1,1,1
9.889045000,1,1,1,1,1,1,1,1
9.889049000,1,0,1,1,1,1,1,1
9.889076000,1,0,0,1,1,1,1,1
9.889142000,1,0,1,1,1,1,1,1
9.889270000,1,0,0,1,1,1,1,1
9.889301000,1,0,1,1,1,1,1,1
9.889332000,1,0,0,1,1,1,1,1
9.889338000,1,1,0,1,1,1,1,1
9.889401000,1,0,0,1,1,1,1,1
9.889622000,1,0,1,1,1,1,1,1
9.889626000,1,1,1,1,1,1,1,1
9.889657000,1,0,1,1,1,1,1,1
9.889690000,1,1,1,1,1,1,1,1
9.889746000,1,1,0,1,1,1,1,1
9.889753000,1,0,0,1,1,1,1,1
9.889781000,1,0,1,1,1,1,1,1
9.889786000,1,1,1,1,1,1,1,1
9.889812000,1,1,0,1,1,1,1,1
9.889817000,1,0,0,1,1,1,1,1
9.889843000,1,0,1,1,1,1,1,1
9.889850000,1,1,1,1,1,1,1,1
9.889874000,1,1,0,1,1,1,1,1
9.889881000,1,0,0,1,1,1,1,1
9.889914000,1,1,0,1,1,1,1,1
9.889940000,1,1,1,1,1,1,1,1
9.889977000,1,0,1,1,1,1,1,1
9.890010000,1,1,1,1,1,1,1,1
9.890068000,1,1,0,1,1,1,1,1
9.890106000,1,0,0,1,1,1,1,1
9.890139000,1,1,0,1,1,1,1,1
9.890170000,1,0,0,1,1,1,1,1
9.890354000,1,0,1,1,1,1,1,1
9.890389000,1,0,0,1,1,1,1,1
9.890395000,1,1,0,1,1,1,1,1
9.890458000,1,0,0,1,1,1,1,1
9.890610000,1,0,1,1,1,1,1,1
9.890645000,1,0,0,1,1,1,1,1
9.890676000,1,0,1,1,1,1,1,1
9.890747000,1,1,1,1,1,1,1,1
9.890804000,1,1,0,1,1,1,1,1
9.890810000,1,0,0,1,1,1,1,1
9.890839000,1,0,1,1,1,1,1,1
9.890843000,1,1,1,1,1,1,1,1
9.890870000,1,1,0,1,1,1,1,1
9.890874000,1,0,0,1,1,1,1,1
9.890901000,1,0,1,1,1,1,1,1
9.890907000,1,1,1,1,1,1,1,1
9.890932000,1,1,0,1,1,1,1,1
9.890938000,1,0,0,1,1,1,1,1
9.890966000,1,0,1,1,1,1,1,1
9.890971000,1,1,1,1,1,1,1,1
9.891028000,1,1,0,1,1,1,1,1
9.891034000,1,0,0,1,1,1,1,1
9.891059000,1,0,1,1,1,1,1,1
9.891067000,1,1,1,1,1,1,1,1
9.891125000,1,1,0,1,1,1,1,1
9.891156000,1,1,1,1,1,1,1,1
9.891163000,1,0,1,1,1,1,1,1
9.891187000,1,0,0,1,1,1,1,1
9.891388000,1,1,0,1,1,1,1,1
9.891412000,1,1,1,1,1,1,1,1
9.891419000,1,0,1,1,1,1,1,1
9.891443000,1,0,0,1,1,1,1,1
9.891452000,1,1,0,1,1,1,1,1
9.891515000,1,0,0,1,1,1,1,1
9.891733000,1,0,1,1,1,1,1,1
9.891804000,1,1,1,1,1,1,1,1
9.891861000,1,1,0,1,1,1,1,1
9.891867000,1,0,0,1,1,1,1,1
9.891896000,1,0,1,1,1,1,1,1
9.891900000,1,1,1,1,1,1,1,1
9.891927000,1,1,0,1,1,1,1,1
9.891931000,1,0,0,1,1,1,1,1
9.891958000,1,0,1,1,1,1,1,1
9.891964000,1,1,1,1,1,1,1,1
9.891989000,1,1,0,1,1,1,1,1
9.891995000,1,0,0,1,1,1,1,1
9.892024000,1,0,1,1,1,1,1,1
9.892028000,1,1,1,1,1,1,1,1
9.892086000,1,1,0,1,1,1,1,1
9.892091000,1,0,0,1,1,1,1,1
9.892117000,1,0,1,1,1,1,1,1
9.892124000,1,1,1,1,1,1,1,1
9.892183000,1,1,0,1,1,1,1,1
9.892220000,1,0,0,1,1,1,1,1
9.892253000,1,1,0,1,1,1,1,1
9.892284000,1,0,0,1,1,1,1,1
9.892349000,1,1,0,1,1,1,1,1
9.892407000,1,1,1,1,1,1,1,1
9.892438000,1,1,0,1,1,1,1,1
9.892469000,1,1,1,1,1,1,1,1
9.892476000,1,0,1,1,1,1,1,1
9.892500000,1,0,0,1,1,1,1,1
9.892509000,1,1,0,1,1,1,1,1
9.892572000,1,0,0,1,1,1,1,1
9.892791000,1,0,1,1,1,1,1,1
9.892861000,1,1,1,1,1,1,1,1
9.892919000,1,1,0,1,1,1,1,1
9.892924000,1,0,0,1,1,1,1,1
9.892953000,1,0,1,1,1,1,1,1
9.892984000,1,0,0,1,1,1,1,1
9.892989000,1,1,0,1,1,1,1,1
9.893015000,1,1,1,1,1,1,1,1
9.893046000,1,1,0,1,1,1,1,1
9.893052000,1,0,0,1,1,1,1,1
9.893081000,1,0,1,1,1,1,1,1
9.893117000,1,1,1,1,1,1,1,1
9.893143000,1,1,0,1,1,1,1,1
9.893174000,1,1,1,1,1,1,1,1
9.893240000,1,1,0,1,1,1,1,1
9.893271000,1,1,1,1,1,1,1,1
9.893277000,1,0,1,1,1,1,1,1
9.893302000,1,0,0,1,1,1,1,1
9.893368000,1,0,1,1,1,1,1,1
9.893496000,1,0,0,1,1,1,1,1
9.893527000,1,0,1,1,1,1,1,1
9.893558000,1,0,0,1,1,1,1,1
9.893565000,1,1,0,1,1,1,1,1
9.893629000,1,0,0,1,1,1,1,1
9.893848000,1,0,1,1,1,1,1,1
9.893854000,1,1,1,1,1,1,1,1
9.893885000,1,0,1,1,1,1,1,1
9.893918000,1,1,1,1,1,1,1,1
9.893980000,1,1,0,1,1,1,1,1
9.893981000,1,0,0,1,1,1,1,1
9.894042000,1,0,1,1,1,1,1,1
9.894046000,1,1,1,1,1,1,1,1
9.894108000,1,1,0,1,1,1,1,1
9.894109000,1,0,0,1,1,1,1,1
9.894142000,1,1,0,1,1,1,1,1
9.894170000,1,1,1,1,1,1,1,1
9.894205000,1,0,1,1,1,1,1,1
9.894238000,1,1,1,1,1,1,1,1
9.894298000,1,1,0,1,1,1,1,1
9.894334000,1,0,0,1,1,1,1,1
9.894366000,1,1,0,1,1,1,1,1
9.894398000,1,0,0,1,1,1,1,1
9.894584000,1,0,1,1,1,1,1,1
9.894619000,1,0,0,1,1,1,1,1
9.894622000,1,1,0,1,1,1,1,1
9.894686000,1,0,0,1,1,1,1,1
9.894840000,1,0,1,1,1,1,1,1
9.894875000,1,0,0,1,1,1,1,1
9.894906000,1,0,1,1,1,1,1,1
9.894975000,1,1,1,1,1,1,1,1
9.895034000,1,1,0,1,1,1,1,1
9.895038000,1,0,0,1,1,1,1,1
9.895099000,1,0,1,1,1,1,1,1
9.895103000,1,1,1,1,1,1,1,1
9.895161000,1,1,0,1,1,1,1,1
9.895166000,1,0,0,1,1,1,1,1
9.895196000,1,0,1,1,1,1,1,1
9.895199000,1,1,1,1,1,1,1,1
9.895258000,1,1,0,1,1,1,1,1
9.895262000,1,0,0,1,1,1,1,1
9.895289000,1,0,1,1,1,1,1,1
9.895295000,1,1,1,1,1,1,1,1
9.895355000,1,1,0,1,1,1,1,1
9.895386000,1,1,1,1,1,1,1,1
9.895391000,1,0,1,1,1,1,1,1
9.895417000,1,0,0,1,1,1,1,1
9.895615000,1,1,0,1,1,1,1,1
9.895642000,1,1,1,1,1,1,1,1
9.895647000,1,0,1,1,1,1,1,1
9.895673000,1,0,0,1,1,1,1,1
9.895679000,1,1,0,1,1,1,1,1
9.895743000,1,0,0,1,1,1,1,1
9.895963000,1,0,1,1,1,1,1,1
9.896032000,1,1,1,1,1,1,1,1
9.896091000,1,1,0,1,1,1,1,1
9.896095000,1,0,0,1,1,1,1,1
9.896157000,1,0,1,1,1,1,1,1
9.896160000,1,1,1,1,1,1,1,1
9.896219000,1,1,0,1,1,1,1,1
9.896223000,1,0,0,1,1,1,1,1
9.896254000,1,0,1,1,1,1,1,1
9.896256000,1,1,1,1,1,1,1,1
9.896316000,1,1,0,1,1,1,1,1
9.896319000,1,0,0,1,1,1,1,1
9.896347000,1,0,1,1,1,1,1,1
9.896352000,1,1,1,1,1,1,1,1
9.896413000,1,1,0,1,1,1,1,1
9.896448000,1,0,0,1,1,1,1,1
9.896480000,1,1,0,1,1,1,1,1
9.896512000,1,0,0,1,1,1,1,1
9.896576000,1,1,0,1,1,1,1,1
9.896637000,1,1,1,1,1,1,1,1
9.896668000,1,1,0,1,1,1,1,1
9.896699000,1,1,1,1,1,1,1,1
9.896704000,1,0,1,1,1,1,1,1
9.896730000,1,0,0,1,1,1,1,1
9.896736000,1,1,0,1,1,1,1,1
9.896800000,1,0,0,1,1,1,1,1
9.897021000,1,0,1,1,1,1,1,1
9.897089000,1,1,1,1,1,1,1,1
9.897149000,1,1,0,1,1,1,1,1
9.897152000,1,0,0,1,1,1,1,1
9.897185000,1,1,0,1,1,1,1,1
9.897214000,1,1,1,1,1,1,1,1
9.897276000,1,1,0,1,1,1,1,1
9.897280000,1,0,0,1,1,1,1,1
9.897311000,1,0,1,1,1,1,1,1
9.897345000,1,1,1,1,1,1,1,1
9.897373000,1,1,0,1,1,1,1,1
9.897404000,1,1,1,1,1,1,1,1
9.897470000,1,1,0,1,1,1,1,1
9.897501000,1,1,1,1,1,1,1,1
9.897505000,1,0,1,1,1,1,1,1
9.897532000,1,0,0,1,1,1,1,1
9.897598000,1,0,1,1,1,1,1,1
9.897726000,1,0,0,1,1,1,1,1
9.897757000,1,0,1,1,1,1,1,1
9.897788000,1,0,0,1,1,1,1,1
9.897793000,1,1,0,1,1,1,1,1
9.897857000,1,0,0,1,1,1,1,1
9.898078000,1,0,1,1,1,1,1,1
9.898082000,1,1,1,1,1,1,1,1
9.898113000,1,0,1,1,1,1,1,1
9.898146000,1,1,1,1,1,1,1,1
9.898202000,1,1,0,1,1,1,1,1
9.898209000,1,0,0,1,1,1,1,1
9.898237000,1,0,1,1,1,1,1,1
9.898242000,1,1,1,1,1,1,1,1
9.898330000,1,1,0,1,1,1,1,1
9.898337000,1,0,0,1,1,1,1,1
9.898370000,1,1,0,1,1,1,1,1
9.898396000,1,1,1,1,1,1,1,1
9.898433000,1,0,1,1,1,1,1,1
9.898466000,1,1,1,1,1,1,1,1
9.898524000,1,1,0,1,1,1,1,1
9.898562000,1,0,0,1,1,1,1,1
9.898594000,1,1,0,1,1,1,1,1
9.898626000,1,0,0,1,1,1,1,1
9.898810000,1,0,1,1,1,1,1,1
9.898841000,1,0,0,1,1,1,1,1
9.898850000,1,1,0,1,1,1,1,1
9.898914000,1,0,0,1,1,1,1,1
9.899066000,1,0,1,1,1,1,1,1
9.899101000,1,0,0,1,1,1,1,1
9.899132000,1,0,1,1,1,1,1,1
9.899203000,1,1,1,1,1,1,1,1
9.899260000,1,1,0,1,1,1,1,1
9.899266000,1,0,0,1,1,1,1,1
9.899294000,1,0,1,1,1,1,1,1
9.899299000,1,1,1,1,1,1,1,1
9.899387000,1,1,0,1,1,1,1,1
9.899394000,1,0,0,1,1,1,1,1
9.899422000,1,0,1,1,1,1,1,1
9.899427000,1,1,1,1,1,1,1,1
9.899484000,1,1,0,1,1,1,1,1
9.899490000,1,0,0,1,1,1,1,1
9.899515000,1,0,1,1,1,1,1,1
9.899523000,1,1,1,1,1,1,1,1
9.899581000,1,1,0,1,1,1,1,1
9.899612000,1,1,1,1,1,1,1,1
9.899619000,1,0,1,1,1,1,1,1
9.899643000,1,0,0,1,1,1,1,1
9.899843000,1,1,0,1,1,1,1,1
9.899868000,1,1,1,1,1,1,1,1
9.899875000,1,0,1,1,1,1,1,1
9.899899000,1,0,0,1,1,1,1,1
9.899907000,1,1,0,1,1,1,1,1
9.899971000,1,0,0,1,1,1,1,1
9.900189000,1,0,1,1,1,1,1,1
9.900260000,1,1,1,1,1,1,1,1
9.900321000,1,1,0,1,1,1,1,1
9.900323000,1,0,0,1,1,1,1,1
9.900352000,1,0,1,1,1,1,1,1
9.900356000,1,1,1,1,1,1,1,1
9.900449000,1,1,0,1,1,1,1,1
9.900451000,1,0,0,1,1,1,1,1
9.900480000,1,0,1,1,1,1,1,1
9.900484000,1,1,1,1,1,1,1,1
9.900542000,1,1,0,1,1,1,1,1
9.900547000,1,0,0,1,1,1,1,1
9.900577000,1,0,1,1,1,1,1,1
9.900580000,1,1,1,1,1,1,1,1
9.900639000,1,1,0,1,1,1,1,1
9.900676000,1,0,0,1,1,1,1,1
9.900708000,1,1,0,1,1,1,1,1
9.900740000,1,0,0,1,1,1,1,1
9.900804000,1,1,0,1,1,1,1,1
9.900863000,1,1,1,1,1,1,1,1
9.900894000,1,1,0,1,1,1,1,1
9.900929000,1,1,1,1,1,1,1,1
9.900932000,1,0,1,1,1,1,1,1
9.900960000,1,0,0,1,1,1,1,1
9.900964000,1,1,0,1,1,1,1,1
9.901028000,1,0,0,1,1,1,1,1
9.901247000,1,0,1,1,1,1,1,1
